fullVisitorID,visitNumber,visitStartTime,socialEngagementType,channelGrouping
2990657282648176560,1,1470066804,Not Socially Engaged,Social
9851107651996158393,1,1470073435,Not Socially Engaged,Social
6972990228114870168,1,1470074408,Not Socially Engaged,Social
7198101287270806110,1,1470039979,Not Socially Engaged,Social
4109437900902312096,1,1470096916,Not Socially Engaged,Social
0483345007930710185,1,1470084471,Not Socially Engaged,Social
4827471780080211387,1,1470051053,Not Socially Engaged,Social
3829608467688460896,5,1470070276,Not Socially Engaged,Social
1864283431927160986,1,1470053227,Not Socially Engaged,Social
555255688725948558,2,1470066847,Not Socially Engaged,Social
5916967136802979782,1,1470100973,Not Socially Engaged,Social
3018790778434377447,1,1470083323,Not Socially Engaged,Social
5124363637038569400,1,1470071619,Not Socially Engaged,Social
3518866559420072651,1,1470118733,Not Socially Engaged,Social
8105685042100471238,1,1470067877,Not Socially Engaged,Social
5507371724173191924,1,1470063073,Not Socially Engaged,Social
773380786527880541,1,1470104087,Not Socially Engaged,Social
2124123299417531922,1,1470099308,Not Socially Engaged,Social
1176904343856971981,1,1470067732,Not Socially Engaged,Social
0030653393617659458,1,1470052861,Not Socially Engaged,Social
3764926612197340903,1,1470048045,Not Socially Engaged,Social
7052983012537569190,1,1470095978,Not Socially Engaged,Social
8679175805931046943,1,1470076250,Not Socially Engaged,Social
1308892609838770664,1,1470096419,Not Socially Engaged,Social
7926327538769640111,1,1470107391,Not Socially Engaged,Social
3649768904137963114,1,1470041359,Not Socially Engaged,Social
5294920588848318216,1,1470047151,Not Socially Engaged,Social
3873612752714524710,1,1470091322,Not Socially Engaged,Social
4962655910256254391,1,1470085848,Not Socially Engaged,Social
2869207996367737555,1,1470045794,Not Socially Engaged,Social
5479291990205277,1,1470070287,Not Socially Engaged,Social
425363421029532836,1,1470082219,Not Socially Engaged,Social
0793894714334414573,1,1470037730,Not Socially Engaged,Social
1161341769746810719,1,1470070959,Not Socially Engaged,Social
6787977083055740493,1,1470050834,Not Socially Engaged,Social
596434846461499945,1,1470053068,Not Socially Engaged,Social
7042391147528588088,1,1470045296,Not Socially Engaged,Social
7133602605072127950,1,1470079794,Not Socially Engaged,Social
6596829540463051846,1,1470061377,Not Socially Engaged,Social
7447285778026883579,1,1470113392,Not Socially Engaged,Social
419096398455299755,1,1470055904,Not Socially Engaged,Social
3075297424114413471,1,1470058262,Not Socially Engaged,Social
8159312408158297118,150,1470080273,Not Socially Engaged,Social
4261104097533511742,1,1470075394,Not Socially Engaged,Social
5817604312711965479,1,1470052441,Not Socially Engaged,Direct
9637317595550049769,9,1470075069,Not Socially Engaged,Referral
7451681150246556439,2,1470065296,Not Socially Engaged,Direct
7530835025978047273,1,1470070071,Not Socially Engaged,Direct
4892918202164561067,2,1470087162,Not Socially Engaged,Direct
8613727815538479931,1,1470074509,Not Socially Engaged,Direct
1314991181138104250,3,1470104064,Not Socially Engaged,Organic Search
5542047417982345824,2,1470070643,Not Socially Engaged,Referral
5832702976406493104,1,1470074351,Not Socially Engaged,Direct
2968198904310902260,1,1470079670,Not Socially Engaged,Organic Search
8155914168070068086,1,1470070516,Not Socially Engaged,Referral
2499073159297778675,6,1470098720,Not Socially Engaged,Organic Search
9633499195063618864,1,1470073537,Not Socially Engaged,Organic Search
8247388453936975366,1,1470065039,Not Socially Engaged,Direct
8270598933384562992,1,1470070248,Not Socially Engaged,Direct
0956308009791911590,4,1470112349,Not Socially Engaged,Organic Search
4361310420645778849,1,1470084967,Not Socially Engaged,Direct
4002784612033726366,1,1470074779,Not Socially Engaged,Direct
5321880453602324370,1,1470118855,Not Socially Engaged,Direct
1314991181138104250,1,1470080346,Not Socially Engaged,Direct
9193725702802112646,1,1470099769,Not Socially Engaged,Direct
5163629098760825850,1,1470109574,Not Socially Engaged,Organic Search
3016447689917861550,1,1470078599,Not Socially Engaged,Direct
2352141078371657771,1,1470105913,Not Socially Engaged,Direct
3973062960912319313,1,1470042442,Not Socially Engaged,Organic Search
0512157711741253330,18,1470069654,Not Socially Engaged,Paid Search
0653204422850739130,5,1470098807,Not Socially Engaged,Referral
4578640586284138624,12,1470069452,Not Socially Engaged,Direct
9419417742240668408,1,1470098060,Not Socially Engaged,Direct
8518736572243003083,1,1470082900,Not Socially Engaged,Direct
993960800413367373,1,1470096465,Not Socially Engaged,Direct
3511510906428386631,1,1470092775,Not Socially Engaged,Direct
0382398254804709368,2,1470105023,Not Socially Engaged,Organic Search
4652287826732444235,29,1470084456,Not Socially Engaged,Direct
1314991181138104250,2,1470080370,Not Socially Engaged,Organic Search
796776238303447639,1,1470065289,Not Socially Engaged,Direct
1865917130947753901,3,1470100503,Not Socially Engaged,Organic Search
6336201826525833700,1,1470090279,Not Socially Engaged,Direct
138892769269044372,5,1470069744,Not Socially Engaged,Direct
7277518791167475151,1,1470102800,Not Socially Engaged,Social
828395773985392863,1,1470065206,Not Socially Engaged,Direct
2876152756735198740,1,1470088855,Not Socially Engaged,Organic Search
4689779080679225130,1,1470036782,Not Socially Engaged,Referral
7251030907573266334,1,1470037296,Not Socially Engaged,Direct
7444154001043657810,1,1470037733,Not Socially Engaged,Direct
7052423402367562717,1,1470073138,Not Socially Engaged,Direct
2171803015253400381,1,1470057414,Not Socially Engaged,Referral
5685693302497646755,1,1470060396,Not Socially Engaged,Direct
8247388453936975366,2,1470069458,Not Socially Engaged,Direct
997132598246769812,1,1470114440,Not Socially Engaged,Direct
5705587814808849172,2,1470095558,Not Socially Engaged,Referral
5029127815473896624,3,1470112016,Not Socially Engaged,Referral
5029127815473896624,1,1470111757,Not Socially Engaged,Social
8471858690284145098,3,1470045091,Not Socially Engaged,Social
3595188488911460764,1,1470108989,Not Socially Engaged,Social
8668489339541549732,1,1470053583,Not Socially Engaged,Social
6960772894161809181,2,1470087103,Not Socially Engaged,Organic Search
7890522790605033993,12,1470061182,Not Socially Engaged,Referral
6459195852049791924,1,1470091189,Not Socially Engaged,Direct
8468695172709026797,1,1470103610,Not Socially Engaged,Organic Search
569919312322220284,1,1470081085,Not Socially Engaged,Referral
745534609687650923,1,1470085647,Not Socially Engaged,Direct
6376223275078772334,1,1470084904,Not Socially Engaged,Referral
1264182354008543726,1,1470042721,Not Socially Engaged,Organic Search
7890522790605033993,13,1470075648,Not Socially Engaged,Referral
9816358211063157772,1,1470117479,Not Socially Engaged,Direct
7800303982720483965,1,1470053196,Not Socially Engaged,Social
2138249057628555204,1,1470084086,Not Socially Engaged,Social
0873351456661694382,1,1470047594,Not Socially Engaged,Social
4724014961050797892,1,1470078681,Not Socially Engaged,Organic Search
1099720071861739539,1,1470069463,Not Socially Engaged,Direct
8396702305614208899,1,1470081963,Not Socially Engaged,Organic Search
6841939359011858096,1,1470078738,Not Socially Engaged,Organic Search
3608695950774348121,1,1470079331,Not Socially Engaged,Organic Search
5631523229004229049,7,1470088591,Not Socially Engaged,Paid Search
7377104901113732837,1,1470091216,Not Socially Engaged,Organic Search
685093856498901260,1,1470054005,Not Socially Engaged,Affiliates
2571352945100828274,1,1470063270,Not Socially Engaged,Direct
6492137813042219373,2,1470096888,Not Socially Engaged,Referral
2763373019862944348,1,1470071373,Not Socially Engaged,Direct
2639618936246660179,1,1470089984,Not Socially Engaged,Direct
45363752238647523,1,1470101395,Not Socially Engaged,Direct
9470014125434090142,1,1470069691,Not Socially Engaged,Direct
5560196043019883828,1,1470094244,Not Socially Engaged,Direct
8825210033101874099,1,1470087082,Not Socially Engaged,Direct
8707130821694195643,1,1470108494,Not Socially Engaged,Organic Search
2385129494834692962,1,1470103258,Not Socially Engaged,Direct
1112507988105512057,1,1470068255,Not Socially Engaged,Direct
5783524644793849340,1,1470066797,Not Socially Engaged,Direct
9755167464612856206,1,1470061316,Not Socially Engaged,Direct
8821893673728116223,1,1470077415,Not Socially Engaged,Direct
7030817022153386326,12,1470076368,Not Socially Engaged,Referral
8561301111881514700,1,1470077767,Not Socially Engaged,Direct
3912300160509220549,11,1470067815,Not Socially Engaged,Referral
0048779526424910845,1,1470080110,Not Socially Engaged,Referral
8535591044733210611,1,1470090868,Not Socially Engaged,Organic Search
1233984196205205270,1,1470065727,Not Socially Engaged,Referral
0890114017350413002,1,1470077198,Not Socially Engaged,Referral
3373969394465125539,1,1470114613,Not Socially Engaged,Organic Search
1626716998556233354,1,1470085237,Not Socially Engaged,Referral
5622119904627470425,2,1470071690,Not Socially Engaged,Referral
2767352754546074856,1,1470078609,Not Socially Engaged,Referral
1159303959044958896,2,1470059265,Not Socially Engaged,Organic Search
2898891108701526100,1,1470106615,Not Socially Engaged,Referral
7298538238612725446,1,1470093498,Not Socially Engaged,Organic Search
6792260745822342947,29,1470094347,Not Socially Engaged,Organic Search
2311098311158255548,5,1470092455,Not Socially Engaged,Direct
5646573463881087411,1,1470079677,Not Socially Engaged,Direct
6421790496910689049,1,1470094543,Not Socially Engaged,Referral
8809191887069011645,1,1470061290,Not Socially Engaged,Referral
3543950983119207807,2,1470092646,Not Socially Engaged,Direct
7374313930793992626,1,1470076958,Not Socially Engaged,Organic Search
9134477516832920376,1,1470100134,Not Socially Engaged,Direct
5446299164547357031,1,1470080409,Not Socially Engaged,Direct
4531795194219180142,1,1470071305,Not Socially Engaged,Direct
5667050321723560954,1,1470039056,Not Socially Engaged,Direct
8710571720716016076,3,1470060181,Not Socially Engaged,Referral
2615752151504666061,1,1470074433,Not Socially Engaged,Referral
8449642504674588327,1,1470118233,Not Socially Engaged,Organic Search
0064274440515862565,1,1470059347,Not Socially Engaged,Organic Search
747199723663626460,1,1470110318,Not Socially Engaged,Organic Search
0429222405901537951,1,1470035832,Not Socially Engaged,Direct
6634595899244493358,1,1470094690,Not Socially Engaged,Direct
6378885939141116855,1,1470079023,Not Socially Engaged,Organic Search
4433017212064092643,1,1470073961,Not Socially Engaged,Affiliates
5999345907278885362,1,1470073544,Not Socially Engaged,Social
1065380313069897838,1,1470041491,Not Socially Engaged,Direct
9035777218447200091,1,1470080050,Not Socially Engaged,Referral
38176613026658222,1,1470081705,Not Socially Engaged,Referral
0482426092828914711,19,1470102733,Not Socially Engaged,Organic Search
5177274155761679569,1,1470084738,Not Socially Engaged,Direct
1064142968276574826,1,1470068796,Not Socially Engaged,Direct
4530047399880276145,2,1470087676,Not Socially Engaged,Referral
0063860542745733558,1,1470111660,Not Socially Engaged,Direct
5692660940241926694,3,1470067387,Not Socially Engaged,Referral
1231590494443171080,1,1470066991,Not Socially Engaged,Direct
0888352802978309784,2,1470078763,Not Socially Engaged,Direct
2832065648026954185,1,1470087024,Not Socially Engaged,Social
9310825606289562783,5,1470068588,Not Socially Engaged,Social
6137206948447331806,4,1470075835,Not Socially Engaged,Social
394725225045196314,1,1470087189,Not Socially Engaged,Social
3085396425650556598,1,1470090192,Not Socially Engaged,Direct
2775333805699294537,10,1470054522,Not Socially Engaged,Direct
37731001180252335,1,1470079968,Not Socially Engaged,Organic Search
9617033484006686914,5,1470087253,Not Socially Engaged,Referral
1613869085928837147,2,1470102678,Not Socially Engaged,Direct
2372648582928449946,1,1470076586,Not Socially Engaged,Direct
4309210728912777629,2,1470101590,Not Socially Engaged,Organic Search
1112507988105512057,2,1470102378,Not Socially Engaged,Direct
9023992206371203986,1,1470035833,Not Socially Engaged,Organic Search
5783524644793849340,2,1470075944,Not Socially Engaged,Direct
3065316533128123013,1,1470120951,Not Socially Engaged,Display
5551132834939072500,1,1470119089,Not Socially Engaged,Organic Search
336637157127346441,1,1470057202,Not Socially Engaged,Organic Search
3884550482186951789,2,1470098610,Not Socially Engaged,Organic Search
2952540151895889972,1,1470043013,Not Socially Engaged,Display
164790502418196843,20,1470066064,Not Socially Engaged,Organic Search
7747069196916153269,2,1470087896,Not Socially Engaged,Organic Search
0913838758061745699,1,1470109461,Not Socially Engaged,Social
7658202405445752414,3,1470083689,Not Socially Engaged,Direct
5882258963347216049,2,1470041604,Not Socially Engaged,Organic Search
5121453966155985426,23,1470087025,Not Socially Engaged,Referral
6932408648900988870,4,1470066323,Not Socially Engaged,Referral
1784134512217740615,1,1470093036,Not Socially Engaged,Organic Search
1492217702561732960,2,1470092775,Not Socially Engaged,Direct
1276631666870427430,2,1470046044,Not Socially Engaged,Organic Search
3668803711162394702,12,1470075236,Not Socially Engaged,Direct
6515694903160268646,2,1470063319,Not Socially Engaged,Direct
4022857277036921576,1,1470117922,Not Socially Engaged,Organic Search
7612201596061421982,1,1470043225,Not Socially Engaged,Direct
9085218887779640980,2,1470070048,Not Socially Engaged,Direct
6345117059388722625,1,1470087214,Not Socially Engaged,Organic Search
519362431810205197,3,1470089967,Not Socially Engaged,Direct
2047874584272208283,181,1470078664,Not Socially Engaged,Direct
0306141257002185315,6,1470037989,Not Socially Engaged,Organic Search
519362431810205197,1,1470070230,Not Socially Engaged,Direct
519362431810205197,2,1470073125,Not Socially Engaged,Direct
4938551206840866311,1,1470091285,Not Socially Engaged,Organic Search
3547717276163025378,3,1470096848,Not Socially Engaged,Direct
4049241184747238128,1,1470083355,Not Socially Engaged,Organic Search
1790111996914676794,1,1470094037,Not Socially Engaged,Organic Search
4428007861318670062,1,1470064296,Not Socially Engaged,Organic Search
4688685219584517293,1,1470041583,Not Socially Engaged,Organic Search
5793852641351150725,2,1470069471,Not Socially Engaged,Organic Search
1921805901720598269,5,1470052813,Not Socially Engaged,Direct
9710270530499631126,1,1470068231,Not Socially Engaged,Organic Search
8086030903283426090,1,1470047623,Not Socially Engaged,Organic Search
1754009007608510350,1,1470060212,Not Socially Engaged,Organic Search
2681867759702029281,1,1470053938,Not Socially Engaged,Organic Search
0155570241519455322,1,1470109197,Not Socially Engaged,Organic Search
1053828258793597684,1,1470081401,Not Socially Engaged,Organic Search
1039630068425575442,1,1470085706,Not Socially Engaged,Organic Search
039671683621540641,16,1470111954,Not Socially Engaged,Direct
5151716725909959249,1,1470077954,Not Socially Engaged,Organic Search
7624290805116034111,1,1470085661,Not Socially Engaged,Organic Search
0019983046037497243,1,1470066508,Not Socially Engaged,Direct
7092069472105480996,1,1470109720,Not Socially Engaged,Organic Search
2622820320799122480,1,1470057061,Not Socially Engaged,Organic Search
1739823917347946740,4,1470065765,Not Socially Engaged,Organic Search
4761242402881888193,1,1470101753,Not Socially Engaged,Organic Search
4773809469941024206,1,1470086465,Not Socially Engaged,Organic Search
1219325807742188295,12,1470056027,Not Socially Engaged,Referral
1024751686551205649,2,1470072774,Not Socially Engaged,Organic Search
2550774479005599333,1,1470077683,Not Socially Engaged,Organic Search
91490237172189168,1,1470069687,Not Socially Engaged,Organic Search
0690923971950364732,1,1470043926,Not Socially Engaged,Organic Search
0877821095982571303,2,1470065859,Not Socially Engaged,Direct
0239608205717854090,1,1470093515,Not Socially Engaged,Direct
1921805901720598269,6,1470064327,Not Socially Engaged,Direct
0203986763041661843,1,1470040405,Not Socially Engaged,Organic Search
4460407620777269094,1,1470116609,Not Socially Engaged,Organic Search
4675639381576467176,1,1470078360,Not Socially Engaged,Direct
7774603505558745741,2,1470054094,Not Socially Engaged,Organic Search
1749010407044905351,7,1470065509,Not Socially Engaged,Direct
0944623283834094827,1,1470055394,Not Socially Engaged,Direct
8003180095462219875,2,1470065482,Not Socially Engaged,Paid Search
7629784540272591367,2,1470051008,Not Socially Engaged,Direct
2826190005354069899,1,1470055686,Not Socially Engaged,Direct
0423043652415339154,3,1470034812,Not Socially Engaged,Direct
2982415081129763534,4,1470052773,Not Socially Engaged,Paid Search
3918922672011504821,3,1470067326,Not Socially Engaged,Direct
7105897662777519249,1,1470043640,Not Socially Engaged,Organic Search
6248742189359702187,17,1470063888,Not Socially Engaged,Referral
7416565604470087079,3,1470104633,Not Socially Engaged,Organic Search
3608475193341679870,85,1470109494,Not Socially Engaged,Paid Search
6248742189359702187,18,1470074719,Not Socially Engaged,Referral
1749010407044905351,8,1470097795,Not Socially Engaged,Direct
2430496949275205085,6,1470094609,Not Socially Engaged,Direct
869096201147438807,3,1470119954,Not Socially Engaged,Direct
